LEGISLATOR GOVTRACK ID,FIRST NAME,LAST NAME,GENDER,CONGRESSIONAL BRANCH,TERM START DATE,TERM END DATE,STATE,POLITICAL PARTY,STATE DISTRICT,TERM START YEAR,TERM END YEAR,CONGRESSIONAL DISTRICT
K000140,John,Kerr,M,rep,1853-12-05,1855-03-03,NC,Whig,5,1853,1855,NC5
K000256,George,Kittredge,M,rep,1853-12-05,1855-03-03,NH,Democrat,1,1853,1855,NH1
K000345,William,Kurtz,M,rep,1851-12-01,1855-03-03,PA,Democrat,15,1851,1855,PA15
L000032,Alfred,Lamb,M,rep,1853-12-05,1855-03-03,MO,Democrat,2,1853,1855,MO2
L000044,Columbia,Lancaster,M,rep,1853-12-05,1855-03-03,WA,Democrat,-1,1853,1855,WA-1
L000275,Charles,Lewis,M,rep,1853-12-05,1855-03-03,VA,Democrat,11,1853,1855,VA11
L000310,Samuel,Lilly,M,rep,1853-12-05,1855-03-03,NJ,Democrat,3,1853,1855,NJ3
L000330,William,Lindsley,M,rep,1853-12-05,1855-03-03,OH,Democrat,13,1853,1855,OH13
L000540,Caleb,Lyon,M,rep,1853-12-05,1855-03-03,NY,Independent,23,1853,1855,NY23
M000004,Moses,Macdonald,M,rep,1851-12-01,1855-03-03,ME,Democrat,1,1851,1855,ME1
M000036,John,Macy,M,rep,1853-12-05,1855-03-03,WI,Democrat,3,1853,1855,WI3
M000261,James,Maurice,M,rep,1853-12-05,1855-03-03,NY,Democrat,1,1853,1855,NY1
M000278,Samuel,Mayall,M,rep,1853-12-05,1855-03-03,ME,Democrat,2,1853,1855,ME2
M000390,John,McCulloch,M,rep,1853-12-05,1855-03-03,PA,Whig,18,1853,1855,PA18
M000581,John,McNair,M,rep,1851-12-01,1855-03-03,PA,Democrat,5,1851,1855,PA5
M000695,Ner,Middleswarth,M,rep,1853-12-05,1855-03-03,PA,Whig,10,1853,1855,PA10
M000994,George,Morrison,M,rep,1849-12-03,1855-03-03,NH,Democrat,3,1849,1855,NH3
M001064,Henry,Muhlenberg,M,rep,1853-12-05,1855-03-03,PA,Democrat,8,1853,1855,PA8
M001116,William,Murray,M,rep,1851-12-01,1855-03-03,NY,Democrat,9,1851,1855,NY9
N000117,David,Noble,M,rep,1853-12-05,1855-03-03,MI,Democrat,2,1853,1855,MI2
O000063,Edson,Olds,M,rep,1849-12-03,1855-03-03,OH,Democrat,9,1849,1855,OH9
P000071,Samuel,Parker,M,rep,1851-12-01,1855-03-03,IN,Whig,4,1851,1855,IN4
P000177,Jared,Peck,M,rep,1853-12-05,1855-03-03,NY,Democrat,9,1853,1855,NY9
P000180,Rufus,Peckham,M,rep,1853-12-05,1855-03-03,NY,Democrat,14,1853,1855,NY14
P000227,Bishop,Perkins,M,rep,1853-12-05,1855-03-03,NY,Democrat,17,1853,1855,NY17
P000236,John,Perkins,M,rep,1853-12-05,1855-03-03,LA,Democrat,3,1853,1855,LA3
P000277,John,Pettit,M,rep,1843-12-04,1855-03-03,IN,Democrat,8,1843,1855,IN8
P000311,Philip,Phillips,M,rep,1853-12-05,1855-03-03,AL,Democrat,1,1853,1855,AL1
P000502,James,Pratt,M,rep,1853-12-05,1855-03-03,CT,Democrat,1,1853,1855,CT1
P000517,William,Preston,M,rep,1851-12-01,1855-03-03,KY,Whig,7,1851,1855,KY7
R000135,David,Reese,M,rep,1853-12-05,1855-03-03,GA,Whig,7,1853,1855,GA7
R000271,Thomas,Ritchey,M,rep,1847-12-06,1855-03-03,OH,Democrat,13,1847,1855,OH13
R000477,Peter,Rowe,M,rep,1853-12-05,1855-03-03,NY,Democrat,18,1853,1855,NY18
R000539,Samuel,Russell,M,rep,1853-12-05,1855-03-03,PA,Whig,17,1853,1855,PA17
S000204,Zeno,Scudder,M,rep,1851-12-01,1855-03-03,MA,Whig,10,1851,1855,MA10
S000270,Origen,Seymour,M,rep,1851-12-01,1855-03-03,CT,Democrat,4,1851,1855,CT4
S000291,Wilson,Shannon,M,rep,1853-12-05,1855-03-03,OH,Democrat,17,1853,1855,OH17
S000386,Jacob,Shower,M,rep,1853-12-05,1855-03-03,MD,Democrat,2,1853,1855,MD2
S000464,Charles,Skelton,M,rep,1851-12-01,1855-03-03,NJ,Democrat,2,1851,1855,NJ2
S000542,Gerrit,Smith,M,rep,1853-12-05,1855-03-03,NY,Free Soil,22,1853,1855,NY22
S000647,George,Smyth,M,rep,1853-12-05,1855-03-03,TX,Democrat,1,1853,1855,TX1
S000656,John,Snodgrass,M,rep,1853-12-05,1855-03-03,VA,Democrat,11,1853,1855,VA11
S000674,Augustus,Sollers,M,rep,1841-05-31,1855-03-03,MD,Whig,7,1841,1855,MD7
S000802,Frederick,Stanton,M,rep,1845-12-01,1855-03-03,TN,Democrat,10,1845,1855,TN10
S000806,Richard,Stanton,M,rep,1849-12-03,1855-03-03,KY,Democrat,10,1849,1855,KY10
S000879,Hestor,Stevens,M,rep,1853-12-05,1855-03-03,MI,Democrat,4,1853,1855,MI4
S000996,Nathan,Stratton,M,rep,1851-12-01,1855-03-03,NJ,Democrat,1,1851,1855,NJ1
S000999,Christian,Straub,M,rep,1853-12-05,1855-03-03,PA,Democrat,11,1853,1855,PA11
S001031,Andrew,Stuart,M,rep,1853-12-05,1855-03-03,OH,Democrat,21,1853,1855,OH21
S001033,Charles,Stuart,M,rep,1847-12-06,1859-03-03,MI,Democrat,2,1847,1859,MI2
S001034,David,Stuart,M,rep,1853-12-05,1855-03-03,MI,Democrat,1,1853,1855,MI1
T000088,John,Taylor,M,rep,1853-12-05,1855-03-03,NY,Democrat,27,1853,1855,NY27
T000089,John,Taylor,M,rep,1847-12-06,1855-03-03,OH,Whig,8,1847,1855,OH8
T000117,Isaac,Teller,M,rep,1853-12-05,1855-03-03,NY,Whig,12,1853,1855,NY12
T000208,John,Thompson,M,rep,1839-12-02,1859-03-03,KY,Whig,5,1839,1859,KY5
T000344,Andrew,Tracy,M,rep,1853-12-05,1855-03-03,VT,Whig,2,1853,1855,VT2
T000383,Michael,Trout,M,rep,1853-12-05,1855-03-03,PA,Democrat,23,1853,1855,PA23
T000440,William,Tweed,M,rep,1853-12-05,1855-03-03,NY,Democrat,5,1853,1855,NY5
U000021,Charles,Upham,M,rep,1853-12-05,1855-03-03,MA,Whig,6,1853,1855,MA6
V000057,Joshua,Van Sant,M,rep,1853-12-05,1855-03-03,MD,Democrat,3,1853,1855,MD3
W000031,Hiram,Walbridge,M,rep,1853-12-05,1855-03-03,NY,Democrat,3,1853,1855,NY3
W000070,William,Walker,M,rep,1853-12-05,1855-03-03,NY,Democrat,7,1853,1855,NY7
W000087,Samuel,Walley,M,rep,1853-12-05,1855-03-03,MA,Whig,4,1853,1855,MA4
W000102,Michael,Walsh,M,rep,1853-12-05,1855-03-03,NY,Democrat,4,1853,1855,NY4
W000297,Tappan,Wentworth,M,rep,1853-12-05,1855-03-03,MA,Whig,8,1853,1855,MA8
W000307,Theodoric,Westbrook,M,rep,1853-12-05,1855-03-03,NY,Democrat,11,1853,1855,NY11
W000511,Jared,Williams,M,rep,1837-09-04,1855-03-03,NH,Democrat,-1,1837,1855,NH-1
W000664,William,Witte,M,rep,1853-12-05,1855-03-03,PA,Democrat,4,1853,1855,PA4
R000144,David,Reid,M,rep,1843-12-04,1859-03-03,NC,Democrat,3,1843,1859,NC3
R000368,Julius,Rockwell,M,rep,1843-12-04,1855-12-31,MA,Whig,7,1843,1855,MA7
A000063,William,Aiken,M,rep,1851-12-01,1857-03-03,SC,Democrat,6,1851,1857,SC6
A000070,Thomas,Akers,M,rep,1855-12-03,1857-03-03,MO,American,5,1855,1857,MO5
A000078,Charles,Albright,M,rep,1855-12-03,1857-03-03,OH,Ind. Republican-Democrat,17,1855,1857,OH17
A000158,John,Allison,M,rep,1851-12-01,1857-03-03,PA,Whig,20,1851,1857,PA20
A000192,James,Anderson,M,rep,1855-12-03,1857-03-03,WA,Democrat,-1,1855,1857,WA-1
B000098,Edward,Ball,M,rep,1853-12-05,1857-03-03,OH,Whig,16,1853,1857,OH16
B000130,Lucien,Barbour,M,rep,1855-12-03,1857-03-03,IN,Ind. Republican-Democrat,6,1855,1857,IN6
B000136,David,Barclay,M,rep,1855-12-03,1857-03-03,PA,Democrat,24,1855,1857,PA24
B000259,Thomas,Bayly,M,rep,1843-12-04,1857-03-03,VA,Democrat,7,1843,1857,VA7
B000344,Peter,Bell,M,rep,1853-12-05,1857-03-03,TX,Democrat,2,1853,1857,TX2
B000375,Hendley,Bennett,M,rep,1855-12-03,1857-03-03,MS,Democrat,2,1855,1857,MS2
B000390,Samuel,Benson,M,rep,1853-12-05,1857-03-03,ME,Whig,4,1853,1857,ME4
B000456,Asa,Biggs,M,rep,1845-12-01,1859-03-03,NC,Democrat,9,1845,1859,NC9
B000487,James,Bishop,M,rep,1855-12-03,1857-03-03,NJ,Ind. Republican-Democrat,3,1855,1857,NJ3
B000751,Samuel,Bradshaw,M,rep,1855-12-03,1857-03-03,PA,Ind. Republican-Democrat,7,1855,1857,PA7
B000887,Jacob,Broom,M,rep,1855-12-03,1857-03-03,PA,American,4,1855,1857,PA4
C000011,John,Cadwalader,M,rep,1855-12-03,1857-03-03,PA,Democrat,5,1855,1857,PA5
C000094,John,Campbell,M,rep,1855-12-03,1857-03-03,KY,American,2,1855,1857,KY2
C000309,Bird,Chapman,M,rep,1855-12-03,1857-03-03,NE,Democrat,-1,1855,1857,NE-1
C000353,Thomas,Child,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,7,1855,1857,NY7
C000457,Bayard,Clarke,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,9,1855,1857,NY9
C000548,Howell,Cobb,M,rep,1843-12-04,1857-03-03,GA,Democrat,-1,1843,1857,GA-1
C000837,Leander,Cox,M,rep,1853-12-05,1857-03-03,KY,Whig,9,1853,1857,KY9
C000969,Elisha,Cullen,M,rep,1855-12-03,1857-03-03,DE,American,0,1855,1857,DE0
C000980,William,Cumback,M,rep,1853-12-05,1857-03-03,NY,Democrat,-1,1853,1857,NY-1
D000107,Jacob,Davis,M,rep,1855-12-03,1857-03-03,IL,Democrat,5,1855,1857,IL5
D000161,Timothy,Day,M,rep,1855-12-03,1857-03-03,OH,Ind. Republican-Democrat,1,1855,1857,OH1
D000282,Alexander,De Witt,M,rep,1853-12-05,1857-03-03,MA,Free Soil,9,1853,1857,MA9
D000261,James,Denver,M,rep,1855-12-03,1857-03-03,CA,Democrat,-1,1855,1857,CA-1
D000332,Samuel,Dickson,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,14,1855,1857,NY14
D000546,George,Dunn,M,rep,1847-12-06,1857-03-03,IN,Whig,6,1847,1857,IN6
D000573,Charles,Durkee,M,rep,1849-12-03,1861-03-03,WI,Free Soil,1,1849,1861,WI1
E000069,Francis,Edwards,M,rep,1855-12-03,1857-03-03,NY,American,33,1855,1857,NY33
E000177,Jonas,Emrie,M,rep,1855-12-03,1857-03-03,OH,Ind. Republican-Democrat,6,1855,1857,OH6
E000251,Lemuel,Evans,M,rep,1855-12-03,1857-03-03,TX,American,1,1855,1857,TX1
F000181,Thomas,Flagler,M,rep,1853-12-05,1857-03-03,NY,Whig,31,1853,1857,NY31
F000311,Nathaniel,Foster,M,rep,1855-12-03,1857-03-03,GA,American,7,1855,1857,GA7
F000410,Henry,Fuller,M,rep,1851-12-01,1857-03-03,PA,Whig,11,1851,1857,PA11
F000412,Thomas,Fuller,M,rep,1849-12-03,1857-03-03,ME,Democrat,7,1849,1857,ME7
G000027,Samuel,Galloway,M,rep,1855-12-03,1857-03-03,OH,Ind. Republican-Democrat,12,1855,1857,OH12
G000179,William,Gilbert,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,23,1855,1857,NY23
H000043,Augustus,Hall,M,rep,1855-12-03,1857-03-03,IA,Democrat,1,1855,1857,IA1
H000252,Sampson,Harris,M,rep,1847-12-06,1857-03-03,AL,Democrat,3,1847,1857,AL3
H000272,John,Harrison,M,rep,1853-12-05,1857-03-03,OH,Whig,2,1853,1857,OH2
H000355,Solomon,Haven,M,rep,1851-12-01,1857-03-03,NY,Whig,32,1851,1857,NY32
H000526,Philemon,Herbert,M,rep,1855-12-03,1857-03-03,CA,Democrat,-1,1855,1857,CA-1
H000673,George,Hodges,M,rep,1855-12-03,1857-03-03,VT,Republican,1,1855,1857,VT1
H000686,Henry,Hoffman,M,rep,1855-12-03,1857-03-03,MD,American,5,1855,1857,MD5
H000730,David,Holloway,M,rep,1855-12-03,1857-03-03,IN,Ind. Republican-Democrat,5,1855,1857,IN5
H000799,Thomas,Horton,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,18,1855,1857,NY18
H000931,Jonas,Hughston,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,19,1855,1857,NY19
I000049,Alfred,Iverson,M,rep,1847-12-06,1861-03-03,GA,Democrat,2,1847,1861,GA2
J000172,Robert,Johnson,M,rep,1847-12-06,1861-03-03,AR,Democrat,1,1847,1861,AR1
K000119,Luther,Kennett,M,rep,1855-12-03,1857-03-03,MO,Ind. Republican-Democrat,1,1855,1857,MO1
K000165,Zedekiah,Kidwell,M,rep,1853-12-05,1857-03-03,VA,Democrat,10,1853,1857,VA10
K000213,Rufus,King,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,11,1855,1857,NY11
K000285,Jonathan,Knight,M,rep,1855-12-03,1857-03-03,PA,Ind. Republican-Democrat,20,1855,1857,PA20
K000294,Ebenezer,Knowlton,M,rep,1855-12-03,1857-03-03,ME,Ind. Republican-Democrat,3,1855,1857,ME3
K000295,James,Knox,M,rep,1853-12-05,1857-03-03,IL,Whig,4,1853,1857,IL4
L000026,William,Lake,M,rep,1855-12-03,1857-03-03,MS,American,4,1855,1857,MS4
L000322,James,Lindley,M,rep,1853-12-05,1857-03-03,MO,Whig,3,1853,1857,MO3
L000511,John,Lumpkin,M,rep,1843-12-04,1857-03-03,GA,Democrat,-1,1843,1857,GA-1
M000008,Daniel,Mace,M,rep,1851-12-01,1857-03-03,IN,Democrat,8,1851,1857,IN8
M000149,Alexander,Marshall,M,rep,1855-12-03,1857-03-03,KY,American,8,1855,1857,KY8
M000266,Augustus,Maxwell,M,rep,1853-12-05,1857-03-03,FL,Democrat,1,1853,1857,FL1
M000319,Andrew,McCarty,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,22,1855,1857,NY22
M000578,Fayette,McMullen,M,rep,1849-12-03,1857-03-03,VA,Democrat,13,1849,1857,VA13
M000613,James,Meacham,M,rep,1849-12-03,1857-03-03,VT,Whig,3,1849,1857,VT3
M000741,John,Miller,M,rep,1851-12-01,1857-03-03,MO,Whig,3,1851,1857,MO3
M000744,Killian,Miller,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,12,1855,1857,NY12
M000754,Smith,Miller,M,rep,1853-12-05,1857-03-03,IN,Democrat,1,1853,1857,IN1
M000911,Oscar,Moore,M,rep,1855-12-03,1857-03-03,OH,Ind. Republican-Democrat,10,1855,1857,OH10
O000070,Andrew,Oliver,M,rep,1853-12-05,1857-03-03,NY,Democrat,26,1853,1857,NY26
O000075,Mordecai,Oliver,M,rep,1853-12-05,1857-03-03,MO,Whig,4,1853,1857,MO4
P000006,Asa,Packer,M,rep,1853-12-05,1857-03-03,PA,Democrat,13,1853,1857,PA13
P000030,Robert,Paine,M,rep,1855-12-03,1857-03-03,NC,American,1,1855,1857,NC1
P000162,John,Pearce,M,rep,1855-12-03,1857-03-03,PA,Ind. Republican-Democrat,15,1855,1857,PA15
P000176,George,Peck,M,rep,1855-12-03,1857-03-03,MI,Democrat,4,1855,1857,MI4
P000198,Guy,Pelton,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,3,1855,1857,NY3
P000213,Alexander,Pennington,M,rep,1853-12-05,1857-03-03,NJ,Whig,5,1853,1857,NJ5
P000440,Gilchrist,Porter,M,rep,1851-12-01,1857-03-03,MO,Whig,2,1851,1857,MO2
P000543,Benjamin,Pringle,M,rep,1853-12-05,1857-03-03,NY,Whig,30,1853,1857,NY30
P000578,Richard,Puryear,M,rep,1853-12-05,1857-03-03,NC,Whig,6,1853,1857,NC6
R000095,Edwin,Reade,M,rep,1855-12-03,1857-03-03,NC,American,5,1855,1857,NC5
R000283,Thomas,Rivers,M,rep,1855-12-03,1857-03-03,TN,American,10,1855,1857,TN10
R000356,David,Robison,M,rep,1855-12-03,1857-03-03,PA,Ind. Republican-Democrat,17,1855,1857,PA17
S000002,Alvah,Sabin,M,rep,1853-12-05,1857-03-03,VT,Whig,3,1853,1857,VT3
S000013,Russell,Sage,M,rep,1853-12-05,1857-03-03,NY,Whig,13,1853,1857,NY13
S000061,William,Sapp,M,rep,1853-12-05,1857-03-03,OH,Whig,15,1853,1857,OH15
S000173,Harvey,Scott,M,rep,1855-12-03,1857-03-03,IN,Ind. Republican-Democrat,7,1855,1857,IN7
S000416,George,Simmons,M,rep,1853-12-05,1857-03-03,NY,Whig,16,1853,1857,NY16
S000487,John,Slidell,M,rep,1843-12-04,1861-03-03,LA,Democrat,1,1843,1861,LA1
S000637,William,Smith,M,rep,1851-12-01,1857-03-03,AL,Democrat,4,1851,1857,AL4
S000651,William,Sneed,M,rep,1855-12-03,1857-03-03,TN,American,2,1855,1857,TN2
S000990,James,Stranahan,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,2,1855,1857,NY2
S001130,Samuel,Swope,M,rep,1855-12-03,1857-03-03,KY,American,10,1855,1857,KY10
T000235,James,Thorington,M,rep,1855-12-03,1857-03-03,IA,Ind. Republican-Democrat,2,1855,1857,IA2
T000255,Benjamin,Thurston,M,rep,1847-12-06,1857-03-03,RI,Democrat,2,1847,1857,RI2
T000351,Mark,Trafton,M,rep,1855-12-03,1857-03-03,MA,American,11,1855,1857,MA11
T000454,Job,Tyson,M,rep,1855-12-03,1857-03-03,PA,Ind. Republican-Democrat,2,1855,1857,PA2
V000001,George,Vail,M,rep,1853-12-05,1857-03-03,NJ,Democrat,4,1853,1857,NJ4
V000007,William,Valk,M,rep,1855-12-03,1857-03-03,NY,American,1,1855,1857,NY1
W000027,Abram,Wakeman,M,rep,1855-12-03,1857-03-03,NY,Ind. Republican-Democrat,8,1855,1857,NY8
W000064,Percy,Walker,M,rep,1855-12-03,1857-03-03,AL,American,1,1855,1857,AL1
W000152,Hiram,Warner,M,rep,1855-12-03,1857-03-03,GA,Democrat,4,1855,1857,GA4
W000199,Cooper,Watson,M,rep,1855-12-03,1857-03-03,OH,Ind. Republican-Democrat,9,1855,1857,OH9
W000266,William,Welch,M,rep,1855-12-03,1857-03-03,CT,American,4,1855,1857,CT4
W000281,Daniel,Wells,M,rep,1853-12-05,1857-03-03,WI,Democrat,1,1853,1857,WI1
W000337,John,Wheeler,M,rep,1853-12-05,1857-03-03,NY,Democrat,6,1853,1857,NY6
W000414,John,Whitfield,M,rep,1853-12-05,1857-03-03,KS,Democrat,-1,1853,1857,KS-1
W000425,Thomas,Whitney,M,rep,1855-12-03,1857-03-03,NY,American,5,1855,1857,NY5
W000514,John,Williams,M,rep,1855-12-03,1857-03-03,NY,Democrat,29,1855,1857,NY29
W000734,James,Woodworth,M,rep,1855-12-03,1857-03-03,IL,Ind. Republican-Democrat,2,1855,1857,IL2
W000757,Daniel,Wright,M,rep,1853-12-05,1857-03-03,MS,Democrat,1,1853,1857,MS1
Y000061,David,Yulee,M,rep,1841-05-31,1861-03-03,FL,Democrat,-1,1841,1861,FL-1
B001005,James,Buchanan,M,rep,1821-12-03,1845-12-31,PA,Federalist,3,1821,1845,PA3
A000008,Nehemiah,Abbott,M,rep,1857-12-07,1859-03-03,ME,Republican,3,1857,1859,ME3
A000060,John,Ahl,M,rep,1857-12-07,1859-03-03,PA,Democrat,16,1857,1859,PA16
A000248,Samuel,Andrews,M,rep,1857-12-07,1859-03-03,NY,Republican,29,1857,1859,NY29
A000294,Samuel,Arnold,M,rep,1857-12-07,1859-03-03,CT,Democrat,2,1857,1859,CT2
B000376,Henry,Bennett,M,rep,1849-12-03,1859-03-03,NY,Whig,22,1849,1859,NY22
B000464,Charles,Billinghurst,M,rep,1855-12-03,1859-03-03,WI,Ind. Republican-Democrat,3,1855,1859,WI3
B000491,William,Bishop,M,rep,1857-12-07,1859-03-03,CT,Democrat,4,1857,1859,CT4
B000560,Philemon,Bliss,M,rep,1855-12-03,1859-03-03,OH,Ind. Republican-Democrat,14,1855,1859,OH14
B000696,Thomas,Bowie,M,rep,1855-12-03,1859-03-03,MD,Democrat,6,1855,1859,MD6
B000805,Samuel,Brenton,M,rep,1851-12-01,1859-03-03,IN,Whig,10,1851,1859,IN10
B000885,Preston,Brooks,M,rep,1853-12-05,1859-03-03,SC,Democrat,4,1853,1859,SC4
B000985,Guy,Bryan,M,rep,1857-12-07,1859-03-03,TX,Democrat,2,1857,1859,TX2
B001128,Joseph,Burns,M,rep,1857-12-07,1859-03-03,OH,Democrat,15,1857,1859,OH15
C000210,Samuel,Caruthers,M,rep,1853-12-05,1859-03-03,MO,Whig,7,1853,1859,MO7
C000231,John,Caskie,M,rep,1851-12-01,1859-03-03,VA,Democrat,6,1851,1859,VA6
C000270,Calvin,Chaffee,M,rep,1855-12-03,1859-03-03,MA,American,10,1855,1859,MA10
C000311,Henry,Chapman,M,rep,1857-12-07,1859-03-03,PA,Democrat,7,1857,1859,PA7
C000429,Ezra,Clark,M,rep,1855-12-03,1859-03-03,CT,American,1,1855,1859,CT1
C000477,Isaiah,Clawson,M,rep,1855-12-03,1859-03-03,NJ,Ind. Republican-Democrat,1,1855,1859,NJ1
C000483,James,Clay,M,rep,1857-12-07,1859-03-03,KY,Democrat,8,1857,1859,KY8
C000574,Joseph,Cockerill,M,rep,1857-12-07,1859-03-03,OH,Democrat,6,1857,1859,OH6
C000659,Linus,Comins,M,rep,1855-12-03,1859-03-03,MA,American,4,1855,1859,MA4
D000019,William,Damrell,M,rep,1855-12-03,1859-03-03,MA,American,3,1855,1859,MA3
D000113,Jefferson,Davis,M,rep,1845-12-01,1861-12-31,MS,Democrat,-1,1845,1861,MS-1
D000140,Timothy,Davis,M,rep,1857-12-07,1859-03-03,IA,Republican,2,1857,1859,IA2
D000141,Timothy,Davis,M,rep,1855-12-03,1859-03-03,MA,American,6,1855,1859,MA6
D000174,Sidney,Dean,M,rep,1855-12-03,1859-03-03,CT,American,3,1855,1859,CT3
D000290,William,Dewart,M,rep,1857-12-07,1859-03-03,PA,Democrat,11,1857,1859,PA11
D000389,Edward,Dodd,M,rep,1855-12-03,1859-03-03,NY,Ind. Republican-Democrat,15,1855,1859,NY15
D000464,James,Dowdell,M,rep,1853-12-05,1859-03-03,AL,Democrat,7,1853,1859,AL7
D000569,Nathaniel,Durfee,M,rep,1855-12-03,1859-03-03,RI,American,1,1855,1859,RI1
E000049,John,Edie,M,rep,1855-12-03,1859-03-03,PA,Ind. Republican-Democrat,18,1855,1859,PA18
E000125,John,Elliott,M,rep,1853-12-05,1859-03-03,KY,Democrat,6,1853,1859,KY6
E000228,George,Eustis,M,rep,1855-12-03,1859-03-03,LA,American,1,1855,1859,LA1
F000080,Fenner,Ferguson,M,rep,1857-12-07,1859-03-03,NE,Democrat,-1,1857,1859,NE-1
F000158,Graham,Fitch,M,rep,1849-12-03,1861-03-03,IN,Democrat,9,1849,1861,IN9
F000236,James,Foley,M,rep,1857-12-07,1859-03-03,IN,Democrat,4,1857,1859,IN4
